invoice_id,customer_id,date,due_date,total,amount_paid,status
INV023739,CUST0255,2025-07-06,2025-08-05,35282.99,35282.99,Paid
INV023799,CUST0397,2025-07-06,2025-08-05,35529.99,35529.99,Paid
INV023752,CUST0283,2025-07-06,2025-08-05,61886.24,61886.24,Paid
INV023670,CUST0016,2025-07-06,2025-08-05,47715.55,47715.55,Paid
INV023777,CUST0348,2025-07-06,2025-08-05,44421.68,44421.68,Paid
INV023749,CUST0278,2025-07-06,2025-08-05,47547.16,47547.16,Paid
INV023677,CUST0033,2025-07-06,2025-08-05,41352.24,41352.24,Paid
INV023746,CUST0270,2025-07-06,2025-08-05,44488.36,44488.36,Paid
INV023774,CUST0342,2025-07-06,2025-08-05,59733.83,59733.83,Paid
INV023766,CUST0320,2025-07-06,2025-08-05,32361.76,32361.76,Paid
INV023771,CUST0334,2025-07-06,2025-08-05,48377.09,48377.09,Paid
INV023698,CUST0098,2025-07-06,2025-08-05,48812.47,48812.47,Paid
INV023704,CUST0127,2025-07-06,2025-08-05,50092.7,50092.7,Paid
INV023743,CUST0266,2025-07-06,2025-08-05,42844.85,42844.85,Paid
INV023719,CUST0184,2025-07-06,2025-08-05,38949.35,38949.35,Paid
INV023720,CUST0186,2025-07-06,2025-08-05,32820.58,32820.58,Paid
INV023783,CUST0361,2025-07-06,2025-08-05,51603.83,51603.83,Paid
INV023724,CUST0195,2025-07-06,2025-08-05,50362.16,50362.16,Paid
INV023742,CUST0264,2025-07-06,2025-08-05,19336.22,19336.22,Paid
INV023734,CUST0241,2025-07-06,2025-08-05,40937.41,40937.41,Paid
INV023737,CUST0252,2025-07-06,2025-08-05,50244.26,50244.26,Paid
INV023789,CUST0372,2025-07-06,2025-08-05,26745.14,26745.14,Paid
INV023822,CUST0079,2025-07-07,2025-08-06,38158.44,38158.44,Paid
INV023900,CUST0304,2025-07-07,2025-08-06,35794.3,35794.3,Paid
INV023897,CUST0300,2025-07-07,2025-08-06,58105.16,58105.16,Paid
INV023828,CUST0095,2025-07-07,2025-08-06,57110.0,57110.0,Paid
INV023829,CUST0096,2025-07-07,2025-08-06,32107.08,32107.08,Paid
INV023870,CUST0234,2025-07-07,2025-08-06,35956.89,35956.89,Paid
INV023880,CUST0263,2025-07-07,2025-08-06,46515.04,46515.04,Paid
INV023877,CUST0252,2025-07-07,2025-08-06,51453.96,51453.96,Paid
INV023843,CUST0135,2025-07-07,2025-08-06,27693.94,27693.94,Paid
INV023863,CUST0201,2025-07-07,2025-08-06,55887.24,55887.24,Paid
INV023832,CUST0106,2025-07-07,2025-08-06,44098.85,44098.85,Paid
INV023860,CUST0197,2025-07-07,2025-08-06,31621.45,12786.28,Partially Paid
INV023861,CUST0198,2025-07-07,2025-08-06,47675.25,47675.25,Paid
INV023812,CUST0040,2025-07-07,2025-08-06,46228.86,46228.86,Paid
INV023935,CUST0389,2025-07-07,2025-08-06,49179.81,49179.81,Paid
INV023802,CUST0009,2025-07-07,2025-08-06,33760.8,33760.8,Paid
INV023804,CUST0012,2025-07-07,2025-08-06,17097.09,17097.09,Paid
INV023809,CUST0033,2025-07-07,2025-08-06,44275.94,44275.94,Paid
INV023858,CUST0192,2025-07-08,2025-08-07,24355.52,24355.52,Paid
INV023855,CUST0184,2025-07-08,2025-08-07,37512.81,37512.81,Paid
INV023852,CUST0170,2025-07-08,2025-08-07,31351.7,31351.7,Paid
INV023848,CUST0154,2025-07-08,2025-08-07,37109.63,37109.63,Paid
INV023874,CUST0242,2025-07-08,2025-08-07,35130.97,35130.97,Paid
INV023875,CUST0244,2025-07-08,2025-08-07,43613.08,43613.08,Paid
INV023887,CUST0273,2025-07-08,2025-08-07,23555.94,23555.94,Paid
INV023833,CUST0108,2025-07-08,2025-08-07,70110.17,70110.17,Paid
INV023886,CUST0272,2025-07-08,2025-08-07,43608.2,43608.2,Paid
INV023917,CUST0355,2025-07-08,2025-08-07,29441.31,29441.31,Paid
INV023815,CUST0046,2025-07-08,2025-08-07,51539.54,51539.54,Paid
INV023825,CUST0087,2025-07-08,2025-08-07,36480.46,36480.46,Paid
INV023901,CUST0315,2025-07-08,2025-08-07,20835.95,20835.95,Paid
INV023911,CUST0348,2025-07-08,2025-08-07,45411.42,45411.42,Paid
INV023920,CUST0362,2025-07-08,2025-08-07,34382.04,34382.04,Paid
INV023923,CUST0366,2025-07-08,2025-08-07,41921.89,41921.89,Paid
INV023936,CUST0390,2025-07-09,2025-08-08,28908.51,28908.51,Paid
INV023866,CUST0218,2025-07-09,2025-08-08,41823.23,41823.23,Paid
INV023854,CUST0175,2025-07-09,2025-08-08,37253.36,37253.36,Paid
INV023853,CUST0171,2025-07-09,2025-08-08,17978.49,17978.49,Paid
INV023868,CUST0224,2025-07-09,2025-08-08,26347.11,26347.11,Paid
INV023869,CUST0227,2025-07-09,2025-08-08,53149.37,53149.37,Paid
INV023847,CUST0152,2025-07-09,2025-08-08,27879.04,27879.04,Paid
INV023907,CUST0335,2025-07-09,2025-08-08,44920.04,44920.04,Paid
INV023807,CUST0029,2025-07-09,2025-08-08,47739.76,47739.76,Paid
INV023902,CUST0320,2025-07-09,2025-08-08,26973.35,26973.35,Paid
INV023927,CUST0379,2025-07-09,2025-08-08,28489.5,28489.5,Paid
INV023881,CUST0265,2025-07-09,2025-08-08,27325.14,27325.14,Paid
INV023896,CUST0298,2025-07-09,2025-08-08,49103.95,49103.95,Paid
INV023885,CUST0270,2025-07-09,2025-08-08,44664.67,44664.67,Paid
INV023919,CUST0357,2025-07-09,2025-08-08,39017.11,39017.11,Paid
INV023894,CUST0290,2025-07-09,2025-08-08,41539.07,41539.07,Paid
INV023893,CUST0286,2025-07-09,2025-08-08,24802.53,24802.53,Paid
INV023932,CUST0384,2025-07-10,2025-08-09,15135.16,15135.16,Paid
INV023865,CUST0211,2025-07-10,2025-08-09,37821.2,37821.2,Paid
INV023915,CUST0353,2025-07-10,2025-08-09,35637.25,35637.25,Paid
INV023913,CUST0350,2025-07-10,2025-08-09,44087.99,44087.99,Paid
INV023922,CUST0365,2025-07-10,2025-08-09,45107.84,45107.84,Paid
INV023890,CUST0278,2025-07-10,2025-08-09,42863.15,42863.15,Paid
INV023884,CUST0268,2025-07-10,2025-08-09,48813.61,48813.61,Paid
INV023873,CUST0241,2025-07-10,2025-08-09,45554.14,45554.14,Paid
INV023929,CUST0381,2025-07-10,2025-08-09,41018.87,41018.87,Paid
INV023903,CUST0322,2025-07-10,2025-08-09,37364.32,37364.32,Paid
INV023910,CUST0345,2025-07-10,2025-08-09,28907.13,28907.13,Paid
INV023859,CUST0193,2025-07-10,2025-08-09,37862.67,37862.67,Paid
INV023834,CUST0109,2025-07-10,2025-08-09,37976.5,37976.5,Paid
INV023830,CUST0100,2025-07-10,2025-08-09,48704.12,48704.12,Paid
INV023841,CUST0129,2025-07-10,2025-08-09,40513.54,40513.54,Paid
INV023820,CUST0067,2025-07-10,2025-08-09,50998.48,50998.48,Paid
INV023819,CUST0066,2025-07-10,2025-08-09,33301.2,33301.2,Paid
INV023818,CUST0065,2025-07-10,2025-08-09,39388.39,39388.39,Paid
INV023837,CUST0121,2025-07-10,2025-08-09,30089.03,30089.03,Paid
INV023814,CUST0043,2025-07-10,2025-08-09,39594.01,39594.01,Paid
INV023846,CUST0151,2025-07-10,2025-08-09,36608.37,36608.37,Paid
INV023836,CUST0120,2025-07-10,2025-08-09,39131.61,39131.61,Paid
INV023810,CUST0034,2025-07-10,2025-08-09,40130.68,40130.68,Paid
INV023851,CUST0168,2025-07-10,2025-08-09,47956.09,47956.09,Paid
INV023806,CUST0023,2025-07-10,2025-08-09,50786.62,50786.62,Paid
INV023925,CUST0373,2025-07-11,2025-08-10,51292.68,51292.68,Paid
INV023926,CUST0378,2025-07-11,2025-08-10,38003.17,38003.17,Paid
INV023908,CUST0338,2025-07-11,2025-08-10,43981.33,43981.33,Paid
INV023930,CUST0382,2025-07-11,2025-08-10,33838.72,30213.91,Partially Paid
INV023821,CUST0069,2025-07-11,2025-08-10,39006.37,39006.37,Paid
INV023824,CUST0085,2025-07-11,2025-08-10,43631.85,43631.85,Paid
INV023898,CUST0301,2025-07-11,2025-08-10,29857.76,29857.76,Paid
INV023933,CUST0386,2025-07-11,2025-08-10,32923.31,32923.31,Paid
INV023862,CUST0199,2025-07-11,2025-08-10,47271.94,47271.94,Paid
INV023918,CUST0356,2025-07-11,2025-08-10,31401.07,31401.07,Paid
INV023916,CUST0354,2025-07-11,2025-08-10,25666.42,0.0,Overdue
INV023931,CUST0383,2025-07-11,2025-08-10,59344.63,59344.63,Paid
INV023878,CUST0254,2025-07-11,2025-08-10,40449.94,40449.94,Paid
INV023840,CUST0128,2025-07-11,2025-08-10,39371.24,39371.24,Paid
INV023844,CUST0141,2025-07-11,2025-08-10,29993.13,29993.13,Paid
INV023872,CUST0240,2025-07-11,2025-08-10,40846.65,40846.65,Paid
INV023876,CUST0249,2025-07-12,2025-08-11,36045.56,36045.56,Paid
INV023912,CUST0349,2025-07-12,2025-08-11,12898.29,7441.72,Partially Paid
INV023914,CUST0351,2025-07-12,2025-08-11,32996.88,32996.88,Paid
INV023813,CUST0042,2025-07-12,2025-08-11,63329.06,63329.06,Paid
INV023889,CUST0277,2025-07-12,2025-08-11,40772.36,40772.36,Paid
INV023921,CUST0364,2025-07-12,2025-08-11,49309.88,49309.88,Paid
INV023849,CUST0160,2025-07-12,2025-08-11,43145.84,43145.84,Paid
INV023867,CUST0220,2025-07-12,2025-08-11,44427.9,44427.9,Paid
INV023857,CUST0187,2025-07-12,2025-08-11,51527.13,51527.13,Paid
INV023934,CUST0388,2025-07-12,2025-08-11,51980.8,51980.8,Paid
INV023801,CUST0007,2025-07-12,2025-08-11,54929.52,54929.52,Paid
INV023864,CUST0205,2025-07-12,2025-08-11,81714.49,81714.49,Paid
INV023842,CUST0130,2025-07-12,2025-08-11,49164.4,49164.4,Paid
INV023811,CUST0036,2025-07-12,2025-08-11,44040.83,44040.83,Paid
INV023937,CUST0396,2025-07-12,2025-08-11,53579.51,53579.51,Paid
INV023906,CUST0334,2025-07-12,2025-08-11,49280.52,49280.52,Paid
INV023835,CUST0112,2025-07-12,2025-08-11,40144.17,40144.17,Paid
INV023892,CUST0282,2025-07-12,2025-08-11,37177.81,33351.27,Partially Paid
INV023895,CUST0294,2025-07-12,2025-08-11,79167.29,79167.29,Paid
INV023899,CUST0303,2025-07-12,2025-08-11,27044.48,27044.48,Paid
INV023826,CUST0092,2025-07-12,2025-08-11,50625.11,50625.11,Paid
INV023879,CUST0261,2025-07-12,2025-08-11,35910.83,35910.83,Paid
INV023823,CUST0084,2025-07-12,2025-08-11,57509.77,57509.77,Paid
INV023905,CUST0324,2025-07-12,2025-08-11,55936.43,55936.43,Paid
INV023882,CUST0266,2025-07-12,2025-08-11,36735.41,36735.41,Paid
INV023904,CUST0323,2025-07-12,2025-08-11,45787.09,45787.09,Paid
INV023816,CUST0049,2025-07-13,2025-08-12,33594.78,18959.5,Partially Paid
INV023888,CUST0274,2025-07-13,2025-08-12,30740.85,30740.85,Paid
INV023938,CUST0397,2025-07-13,2025-08-12,36130.4,36130.4,Paid
INV023909,CUST0342,2025-07-13,2025-08-12,61682.29,61682.29,Paid
INV023891,CUST0281,2025-07-13,2025-08-12,12548.87,12548.87,Paid
INV023838,CUST0126,2025-07-13,2025-08-12,37634.95,37634.95,Paid
INV023803,CUST0010,2025-07-13,2025-08-12,24020.39,18208.14,Partially Paid
INV023805,CUST0013,2025-07-13,2025-08-12,38248.05,38248.05,Paid
INV023928,CUST0380,2025-07-13,2025-08-12,37283.74,37283.74,Paid
INV023856,CUST0186,2025-07-13,2025-08-12,44547.69,44547.69,Paid
INV023850,CUST0162,2025-07-13,2025-08-12,11169.39,11169.39,Paid
INV023817,CUST0061,2025-07-13,2025-08-12,45321.54,45321.54,Paid
INV023845,CUST0149,2025-07-13,2025-08-12,45392.83,45392.83,Paid
INV023827,CUST0094,2025-07-13,2025-08-12,43148.04,43148.04,Paid
INV023839,CUST0127,2025-07-13,2025-08-12,48554.71,48554.71,Paid
INV023883,CUST0267,2025-07-13,2025-08-12,43556.53,43556.53,Paid
INV023808,CUST0032,2025-07-13,2025-08-12,30857.48,30857.48,Paid
INV023924,CUST0370,2025-07-13,2025-08-12,41273.63,41273.63,Paid
INV023871,CUST0235,2025-07-13,2025-08-12,45365.96,45365.96,Paid
INV023831,CUST0102,2025-07-13,2025-08-12,48160.3,48160.3,Paid
INV024025,CUST0267,2025-07-14,2025-08-13,43502.65,43502.65,Paid
INV023947,CUST0030,2025-07-14,2025-08-13,36762.29,0.0,Overdue
INV024028,CUST0271,2025-07-14,2025-08-13,23043.98,23043.98,Paid
INV023971,CUST0103,2025-07-14,2025-08-13,59818.33,59818.33,Paid
INV024038,CUST0306,2025-07-14,2025-08-13,82908.08,82908.08,Paid
INV023954,CUST0043,2025-07-14,2025-08-13,39070.64,39070.64,Paid
INV024006,CUST0211,2025-07-14,2025-08-13,35667.58,35667.58,Paid
INV024041,CUST0313,2025-07-14,2025-08-13,29889.93,29889.93,Paid
INV023982,CUST0130,2025-07-14,2025-08-13,43085.16,43085.16,Paid
INV024033,CUST0296,2025-07-14,2025-08-13,63096.64,63096.64,Paid
INV024004,CUST0203,2025-07-14,2025-08-13,14532.88,14532.88,Paid
INV023983,CUST0131,2025-07-14,2025-08-13,31878.88,31878.88,Paid
INV023963,CUST0079,2025-07-14,2025-08-13,32088.31,32088.31,Paid
INV023941,CUST0008,2025-07-14,2025-08-13,21247.08,21247.08,Paid
INV024055,CUST0355,2025-07-14,2025-08-13,29924.2,29924.2,Paid
INV024047,CUST0333,2025-07-14,2025-08-13,21479.31,21479.31,Paid
INV024066,CUST0383,2025-07-14,2025-08-13,57634.06,57634.06,Paid
INV023981,CUST0129,2025-07-14,2025-08-13,43120.25,43120.25,Paid
INV024031,CUST0284,2025-07-15,2025-08-14,56337.86,56337.86,Paid
INV024030,CUST0283,2025-07-15,2025-08-14,48745.85,48745.85,Paid
INV024015,CUST0244,2025-07-15,2025-08-14,49372.66,49372.66,Paid
INV024014,CUST0242,2025-07-15,2025-08-14,42412.61,42412.61,Paid
INV023976,CUST0120,2025-07-15,2025-08-14,34140.38,28062.68,Partially Paid
INV024019,CUST0254,2025-07-15,2025-08-14,40733.19,40733.19,Paid
INV023975,CUST0112,2025-07-15,2025-08-14,41402.33,41402.33,Paid
INV023989,CUST0162,2025-07-15,2025-08-14,11695.26,11695.26,Paid
INV024070,CUST0395,2025-07-15,2025-08-14,27086.39,27086.39,Paid
INV023953,CUST0042,2025-07-15,2025-08-14,57359.32,57359.32,Paid
INV024051,CUST0341,2025-07-15,2025-08-14,43704.1,43704.1,Paid
INV024065,CUST0377,2025-07-15,2025-08-14,71517.31,71517.31,Paid
INV023939,CUST0006,2025-07-15,2025-08-14,43370.76,43370.76,Paid
INV024048,CUST0337,2025-07-15,2025-08-14,26906.54,26906.54,Paid
INV024046,CUST0324,2025-07-15,2025-08-14,46409.2,46409.2,Paid
INV024073,CUST0402,2025-07-15,2025-08-14,58004.1,58004.1,Paid
INV024035,CUST0302,2025-07-15,2025-08-14,39769.15,39769.15,Paid
INV023985,CUST0142,2025-07-15,2025-08-14,60378.01,60378.01,Paid
INV023956,CUST0057,2025-07-15,2025-08-14,35047.79,35047.79,Paid
INV023957,CUST0061,2025-07-15,2025-08-14,35461.56,35461.56,Paid
INV024069,CUST0391,2025-07-15,2025-08-14,30167.69,30167.69,Paid
INV024058,CUST0360,2025-07-15,2025-08-14,66104.51,66104.51,Paid
INV024010,CUST0234,2025-07-15,2025-08-14,36834.25,36834.25,Paid
INV024012,CUST0239,2025-07-16,2025-08-15,29598.02,29598.02,Paid
INV024063,CUST0371,2025-07-16,2025-08-15,24607.68,24607.68,Paid
INV024008,CUST0224,2025-07-16,2025-08-15,30733.34,30733.34,Paid
INV024061,CUST0369,2025-07-16,2025-08-15,47596.16,47596.16,Paid
INV023987,CUST0154,2025-07-16,2025-08-15,33844.24,33844.24,Paid
INV023990,CUST0166,2025-07-16,2025-08-15,44759.79,44759.79,Paid
INV024071,CUST0397,2025-07-16,2025-08-15,35886.36,35886.36,Paid
INV024022,CUST0261,2025-07-16,2025-08-15,36385.74,36385.74,Paid
INV024059,CUST0361,2025-07-16,2025-08-15,48996.79,48996.79,Paid
INV023962,CUST0077,2025-07-16,2025-08-15,18586.32,18586.32,Paid
INV023959,CUST0066,2025-07-16,2025-08-15,35923.07,35923.07,Paid
INV023952,CUST0041,2025-07-16,2025-08-15,57852.9,57852.9,Paid
INV024039,CUST0311,2025-07-16,2025-08-15,29238.74,29238.74,Paid
INV023943,CUST0016,2025-07-16,2025-08-15,48081.21,48081.21,Paid
INV024013,CUST0241,2025-07-16,2025-08-15,44215.44,44215.44,Paid
INV024021,CUST0259,2025-07-17,2025-08-16,34322.37,34322.37,Paid
INV024032,CUST0294,2025-07-17,2025-08-16,68389.07,68389.07,Paid
INV024009,CUST0228,2025-07-17,2025-08-16,84249.59,84249.59,Paid
INV024060,CUST0364,2025-07-17,2025-08-16,43295.78,43295.78,Paid
INV024002,CUST0200,2025-07-17,2025-08-16,41153.72,41153.72,Paid
INV024001,CUST0199,2025-07-17,2025-08-16,53773.14,53773.14,Paid
INV023958,CUST0065,2025-07-17,2025-08-16,50849.35,50849.35,Paid
INV023969,CUST0100,2025-07-17,2025-08-16,43898.18,43898.18,Paid
INV023972,CUST0106,2025-07-17,2025-08-16,46039.68,46039.68,Paid
INV023965,CUST0085,2025-07-17,2025-08-16,37632.78,37632.78,Paid
INV023949,CUST0033,2025-07-17,2025-08-16,51601.52,51601.52,Paid
INV023994,CUST0176,2025-07-17,2025-08-16,13505.01,13505.01,Paid
INV023940,CUST0007,2025-07-17,2025-08-16,45406.47,45406.47,Paid
INV024067,CUST0387,2025-07-17,2025-08-16,8489.73,8489.73,Paid
INV023950,CUST0034,2025-07-17,2025-08-16,36783.77,36783.77,Paid
INV023978,CUST0125,2025-07-17,2025-08-16,58144.39,58144.39,Paid
INV023988,CUST0157,2025-07-17,2025-08-16,39053.47,39053.47,Paid
INV023984,CUST0135,2025-07-17,2025-08-16,25916.76,25916.76,Paid
INV024026,CUST0268,2025-07-18,2025-08-17,50683.3,50683.3,Paid
INV024027,CUST0270,2025-07-18,2025-08-17,43951.48,43951.48,Paid
INV024043,CUST0316,2025-07-18,2025-08-17,32802.43,28712.84,Partially Paid
INV024029,CUST0273,2025-07-18,2025-08-17,26874.25,26874.25,Paid
INV023955,CUST0049,2025-07-18,2025-08-17,31822.62,31822.62,Paid
INV024034,CUST0300,2025-07-18,2025-08-17,51247.98,51247.98,Paid
INV024000,CUST0198,2025-07-18,2025-08-17,50212.76,50212.76,Paid
INV023974,CUST0109,2025-07-18,2025-08-17,49831.44,49831.44,Paid
INV023977,CUST0121,2025-07-18,2025-08-17,32668.89,32668.89,Paid
INV024037,CUST0304,2025-07-18,2025-08-17,38438.5,38438.5,Paid
INV024045,CUST0323,2025-07-18,2025-08-17,59904.5,59904.5,Paid
INV024016,CUST0247,2025-07-18,2025-08-17,21774.97,21774.97,Paid
INV024072,CUST0398,2025-07-18,2025-08-17,36561.32,29904.74,Partially Paid
INV023991,CUST0169,2025-07-18,2025-08-17,37235.18,37235.18,Paid
INV024064,CUST0373,2025-07-18,2025-08-17,54283.92,54283.92,Paid
INV023993,CUST0174,2025-07-18,2025-08-17,48276.37,48276.37,Paid
INV023995,CUST0182,2025-07-18,2025-08-17,50257.17,50257.17,Paid
INV023961,CUST0073,2025-07-18,2025-08-17,39555.93,39555.93,Paid
INV024056,CUST0356,2025-07-19,2025-08-18,25209.23,25209.23,Paid
INV023948,CUST0032,2025-07-19,2025-08-18,34478.21,34478.21,Paid
INV023945,CUST0026,2025-07-19,2025-08-18,46015.34,46015.34,Paid
INV024050,CUST0340,2025-07-19,2025-08-18,20762.52,20762.52,Paid
INV024052,CUST0347,2025-07-19,2025-08-18,40557.17,40557.17,Paid
INV024044,CUST0322,2025-07-19,2025-08-18,46591.52,46591.52,Paid
INV024062,CUST0370,2025-07-19,2025-08-18,44752.11,44752.11,Paid
INV023968,CUST0094,2025-07-19,2025-08-18,48526.53,48526.53,Paid
INV023970,CUST0101,2025-07-19,2025-08-18,42425.89,42425.89,Paid
INV024024,CUST0266,2025-07-19,2025-08-18,43093.14,32616.97,Partially Paid
INV023973,CUST0108,2025-07-19,2025-08-18,58536.24,58536.24,Paid
INV024020,CUST0258,2025-07-19,2025-08-18,41155.82,41155.82,Paid
INV024018,CUST0253,2025-07-19,2025-08-18,40183.63,40183.63,Paid
INV024017,CUST0249,2025-07-19,2025-08-18,43270.1,43270.1,Paid
INV023979,CUST0126,2025-07-19,2025-08-18,41782.18,41782.18,Paid
INV024011,CUST0235,2025-07-19,2025-08-18,44067.39,44067.39,Paid
INV024007,CUST0223,2025-07-19,2025-08-18,48501.29,48501.29,Paid
INV023997,CUST0186,2025-07-19,2025-08-18,34163.43,34163.43,Paid
INV023998,CUST0192,2025-07-19,2025-08-18,26886.14,26886.14,Paid
INV023964,CUST0080,2025-07-19,2025-08-18,52692.78,52692.78,Paid
INV024053,CUST0350,2025-07-19,2025-08-18,37725.22,37725.22,Paid
INV024068,CUST0388,2025-07-20,2025-08-19,56225.1,56225.1,Paid
INV024057,CUST0359,2025-07-20,2025-08-19,28470.32,28470.32,Paid
INV023951,CUST0036,2025-07-20,2025-08-19,48515.21,48515.21,Paid
INV024049,CUST0339,2025-07-20,2025-08-19,48912.76,48912.76,Paid
INV024054,CUST0351,2025-07-20,2025-08-19,34665.13,34665.13,Paid
INV023944,CUST0023,2025-07-20,2025-08-19,49793.72,49793.72,Paid
INV023946,CUST0029,2025-07-20,2025-08-19,48203.33,48203.33,Paid
INV023960,CUST0071,2025-07-20,2025-08-19,49772.54,49772.54,Paid
INV023966,CUST0090,2025-07-20,2025-08-19,42385.9,42385.9,Paid
INV023967,CUST0092,2025-07-20,2025-08-19,50565.16,50565.16,Paid
INV023980,CUST0128,2025-07-20,2025-08-19,35425.98,35425.98,Paid
INV023986,CUST0151,2025-07-20,2025-08-19,38082.73,38082.73,Paid
INV023942,CUST0015,2025-07-20,2025-08-19,31826.21,31826.21,Paid
INV023996,CUST0184,2025-07-20,2025-08-19,40522.54,40522.54,Paid
INV023999,CUST0195,2025-07-20,2025-08-19,51692.15,51692.15,Paid
INV024003,CUST0201,2025-07-20,2025-08-19,56946.47,56946.47,Paid
INV024005,CUST0209,2025-07-20,2025-08-19,43169.52,43169.52,Paid
INV024023,CUST0264,2025-07-20,2025-08-19,22382.77,22382.77,Paid
INV024036,CUST0303,2025-07-20,2025-08-19,31201.15,31201.15,Paid
INV024040,CUST0312,2025-07-20,2025-08-19,23838.98,23838.98,Paid
INV024042,CUST0315,2025-07-20,2025-08-19,21123.83,21123.83,Paid
INV023992,CUST0171,2025-07-20,2025-08-19,15708.0,15708.0,Paid
INV024100,CUST0087,2025-07-21,2025-08-20,38500.0,38500.0,Paid
INV024109,CUST0108,2025-07-21,2025-08-20,71742.87,71742.87,Paid
INV024166,CUST0298,2025-07-21,2025-08-20,42170.35,42170.35,Paid
INV024195,CUST0367,2025-07-21,2025-08-20,32765.08,32765.08,Paid
INV024190,CUST0360,2025-07-21,2025-08-20,61807.44,61807.44,Paid
INV024188,CUST0353,2025-07-21,2025-08-20,31650.27,31650.27,Paid
INV024129,CUST0193,2025-07-21,2025-08-20,31609.55,31609.55,Paid
INV024182,CUST0332,2025-07-21,2025-08-20,18181.21,18181.21,Paid
INV024138,CUST0224,2025-07-21,2025-08-20,22630.79,22630.79,Paid
INV024139,CUST0227,2025-07-21,2025-08-20,50590.16,50590.16,Paid
INV024151,CUST0271,2025-07-21,2025-08-20,23491.36,23491.36,Paid
INV024171,CUST0313,2025-07-21,2025-08-20,24912.6,24912.6,Paid
INV024161,CUST0285,2025-07-21,2025-08-20,26189.91,26189.91,Paid
INV024202,CUST0380,2025-07-21,2025-08-20,39195.09,39195.09,Paid
INV024131,CUST0198,2025-07-21,2025-08-20,41650.55,41650.55,Paid
INV024090,CUST0057,2025-07-21,2025-08-20,39815.16,39815.16,Paid
INV024110,CUST0112,2025-07-21,2025-08-20,37079.38,25560.91,Partially Paid
INV024082,CUST0030,2025-07-21,2025-08-20,34994.45,34994.45,Paid
INV024212,CUST0397,2025-07-21,2025-08-20,36192.7,36192.7,Paid
INV024191,CUST0362,2025-07-22,2025-08-21,39370.66,39370.66,Paid
INV024119,CUST0157,2025-07-22,2025-08-21,40690.45,40690.45,Paid
INV024176,CUST0320,2025-07-22,2025-08-21,31364.08,31364.08,Paid
INV024126,CUST0182,2025-07-22,2025-08-21,37368.5,37368.5,Paid
INV024089,CUST0053,2025-07-22,2025-08-21,38722.7,38722.7,Paid
INV024084,CUST0040,2025-07-22,2025-08-21,44304.56,44304.56,Paid
INV024075,CUST0007,2025-07-22,2025-08-21,55979.53,55979.53,Paid
INV024189,CUST0359,2025-07-22,2025-08-21,28687.28,28687.28,Paid
INV024197,CUST0370,2025-07-22,2025-08-21,38985.21,38985.21,Paid
INV024104,CUST0095,2025-07-22,2025-08-21,65262.58,65262.58,Paid
INV024179,CUST0325,2025-07-22,2025-08-21,57086.58,57086.58,Paid
INV024102,CUST0092,2025-07-22,2025-08-21,51871.24,51871.24,Paid
INV024205,CUST0385,2025-07-22,2025-08-21,40334.33,40334.33,Paid
INV024204,CUST0383,2025-07-22,2025-08-21,60192.39,60192.39,Paid
INV024077,CUST0010,2025-07-22,2025-08-21,26205.39,26205.39,Paid
INV024096,CUST0079,2025-07-22,2025-08-21,32342.39,32342.39,Paid
INV024167,CUST0301,2025-07-22,2025-08-21,28374.65,28374.65,Paid
INV024200,CUST0378,2025-07-22,2025-08-21,36445.02,36445.02,Paid
INV024201,CUST0379,2025-07-22,2025-08-21,31110.65,31110.65,Paid
INV024107,CUST0102,2025-07-22,2025-08-21,52897.0,52897.0,Paid
INV024130,CUST0197,2025-07-23,2025-08-22,30530.47,30530.47,Paid
INV024183,CUST0333,2025-07-23,2025-08-22,21318.63,21318.63,Paid
INV024081,CUST0026,2025-07-23,2025-08-22,48953.98,48953.98,Paid
INV024133,CUST0203,2025-07-23,2025-08-22,15910.47,15910.47,Paid
INV024127,CUST0184,2025-07-23,2025-08-22,34757.92,34757.92,Paid
INV024149,CUST0268,2025-07-23,2025-08-22,48465.95,48465.95,Paid
INV024078,CUST0012,2025-07-23,2025-08-22,20291.71,20291.71,Paid
INV024186,CUST0350,2025-07-23,2025-08-22,39436.46,39436.46,Paid
INV024150,CUST0270,2025-07-23,2025-08-22,41814.92,16759.71,Partially Paid
INV024148,CUST0258,2025-07-23,2025-08-22,40604.87,40604.87,Paid
INV024132,CUST0199,2025-07-23,2025-08-22,45121.46,45121.46,Paid
INV024091,CUST0061,2025-07-23,2025-08-22,33387.58,33387.58,Paid
INV024117,CUST0152,2025-07-23,2025-08-22,26947.05,26947.05,Paid
INV024193,CUST0365,2025-07-23,2025-08-22,50604.51,50604.51,Paid
INV024095,CUST0071,2025-07-23,2025-08-22,54924.16,54924.16,Paid
INV024112,CUST0120,2025-07-23,2025-08-22,34106.15,34106.15,Paid
INV024210,CUST0393,2025-07-23,2025-08-22,30551.78,30551.78,Paid
INV024160,CUST0284,2025-07-23,2025-08-22,55569.59,55569.59,Paid
INV024088,CUST0049,2025-07-23,2025-08-22,33941.57,33941.57,Paid
INV024087,CUST0046,2025-07-23,2025-08-22,56104.93,56104.93,Paid
INV024163,CUST0290,2025-07-24,2025-08-23,44032.27,44032.27,Paid
INV024145,CUST0253,2025-07-24,2025-08-23,49687.68,49687.68,Paid
INV024146,CUST0254,2025-07-24,2025-08-23,38413.55,38413.55,Paid
