payment_id,invoice_id,customer_id,date,amount
PAY025447,INV022820,CUST0373,2025-05-20,53293.05
PAY025450,INV022823,CUST0382,2025-05-20,9801.9
PAY025523,INV022884,CUST0170,2025-05-21,41129.29
PAY025400,INV022773,CUST0270,2025-05-21,49487.84
PAY025172,INV022565,CUST0042,2025-05-21,41397.34
PAY025509,INV022871,CUST0126,2025-05-21,41842.21
PAY025270,INV022655,CUST0286,2025-05-21,28795.77
PAY025403,INV022777,CUST0280,2025-05-21,21615.99
PAY025221,INV022610,CUST0162,2025-05-21,12148.21
PAY025371,INV022746,CUST0175,2025-05-21,38094.04
PAY025287,INV022669,CUST0314,2025-05-21,25772.04
PAY025000,INV022405,CUST0018,2025-05-21,37822.32
PAY025484,INV022851,CUST0069,2025-05-21,43390.4
PAY025329,INV022706,CUST0023,2025-05-21,51883.37
PAY025550,INV022907,CUST0223,2025-05-21,52833.29
PAY025284,INV022666,CUST0304,2025-05-21,18852.26
PAY025338,INV022715,CUST0043,2025-05-21,51963.74
PAY025445,INV022818,CUST0371,2025-05-21,33079.69
PAY025331,INV022708,CUST0029,2025-05-21,55919.17
PAY025360,INV022735,CUST0127,2025-05-21,52306.03
PAY025524,INV022885,CUST0173,2025-05-22,54602.85
PAY025434,INV022808,CUST0350,2025-05-22,41154.09
PAY025511,INV022873,CUST0129,2025-05-22,46414.76
PAY025399,INV022772,CUST0267,2025-05-22,44812.77
PAY025240,INV022626,CUST0200,2025-05-22,15863.14
PAY025213,INV022602,CUST0135,2025-05-22,18950.03
PAY025492,INV022858,CUST0089,2025-05-22,60115.14
PAY025396,INV022769,CUST0254,2025-05-22,44341.34
PAY025474,INV022841,CUST0036,2025-05-22,50466.22
PAY025476,INV022843,CUST0042,2025-05-22,63613.5
PAY025510,INV022872,CUST0127,2025-05-22,59089.02
PAY025089,INV022488,CUST0247,2025-05-22,13862.33
PAY025605,INV022958,CUST0377,2025-05-22,85559.99
PAY025356,INV022731,CUST0117,2025-05-22,43640.55
PAY025337,INV022714,CUST0042,2025-05-22,57718.16
PAY025340,INV022717,CUST0046,2025-05-22,51267.63
PAY025106,INV022503,CUST0276,2025-05-22,14543.46
PAY025379,INV022754,CUST0214,2025-05-22,45349.84
PAY025376,INV022751,CUST0205,2025-05-22,84222.25
PAY025369,INV022745,CUST0170,2025-05-22,18758.89
PAY025300,INV022680,CUST0349,2025-05-22,13022.51
PAY025606,INV022959,CUST0380,2025-05-23,38670.29
PAY025235,INV022622,CUST0194,2025-05-23,33077.53
PAY025460,INV022831,CUST0003,2025-05-23,43033.32
PAY025351,INV022727,CUST0096,2025-05-23,39204.95
PAY025587,INV022942,CUST0324,2025-05-23,62509.89
PAY025527,INV022888,CUST0181,2025-05-23,56088.56
PAY025542,INV022900,CUST0201,2025-05-23,60985.82
PAY025064,INV022466,CUST0194,2025-05-23,19067.61
PAY025455,INV022826,CUST0389,2025-05-23,56764.32
PAY025439,INV022812,CUST0359,2025-05-23,31106.99
PAY025286,INV022668,CUST0312,2025-05-23,20557.9
PAY025453,INV022824,CUST0383,2025-05-23,30923.23
PAY025289,INV022670,CUST0315,2025-05-23,11440.44
PAY025428,INV022802,CUST0337,2025-05-23,30006.52
PAY025498,INV022863,CUST0101,2025-05-23,52421.06
PAY025323,INV022701,CUST0392,2025-05-23,40729.7
PAY025249,INV022634,CUST0221,2025-05-23,19795.69
PAY025175,INV022567,CUST0046,2025-05-23,34571.26
PAY025466,INV022835,CUST0015,2025-05-23,34165.92
PAY025473,INV022840,CUST0034,2025-05-23,46699.68
PAY025404,INV022778,CUST0282,2025-05-23,42202.11
PAY025569,INV022924,CUST0273,2025-05-23,29707.46
PAY025576,INV022931,CUST0290,2025-05-23,47098.48
PAY025401,INV022774,CUST0272,2025-05-23,54533.01
PAY025384,INV022758,CUST0225,2025-05-23,33333.48
PAY025563,INV022919,CUST0257,2025-05-24,33572.79
PAY025417,INV022791,CUST0309,2025-05-24,59612.91
PAY025442,INV022815,CUST0365,2025-05-24,53912.49
PAY025385,INV022759,CUST0227,2025-05-24,48092.26
PAY025334,INV022711,CUST0034,2025-05-24,47588.95
PAY025565,INV022920,CUST0267,2025-05-24,50144.86
PAY025342,INV022719,CUST0055,2025-05-24,27074.72
PAY025519,INV022880,CUST0157,2025-05-24,44715.41
PAY025248,INV022633,CUST0220,2025-05-24,13342.8
PAY025533,INV022893,CUST0193,2025-05-24,33959.91
PAY025430,INV022804,CUST0340,2025-05-24,25320.03
PAY025574,INV022929,CUST0283,2025-05-24,64687.18
PAY025493,INV022859,CUST0092,2025-05-24,51594.74
PAY025319,INV022697,CUST0386,2025-05-24,14063.52
PAY025556,INV022913,CUST0244,2025-05-24,48284.86
PAY025412,INV022786,CUST0294,2025-05-24,69850.49
PAY025495,INV022861,CUST0096,2025-05-24,43998.86
PAY025552,INV022909,CUST0225,2025-05-24,55315.47
PAY025487,INV022854,CUST0080,2025-05-25,22924.84
PAY025156,INV022551,CUST0387,2025-05-25,10150.2
PAY025461,INV022832,CUST0009,2025-05-25,21256.31
PAY025485,INV022852,CUST0072,2025-05-25,40072.61
PAY025516,INV022877,CUST0142,2025-05-25,63091.0
PAY025517,INV022878,CUST0151,2025-05-25,43261.38
PAY025435,INV022809,CUST0351,2025-05-25,29429.1
PAY025596,INV022950,CUST0347,2025-05-25,34374.12
PAY025568,INV022923,CUST0272,2025-05-25,48347.47
PAY025580,INV022935,CUST0301,2025-05-25,33357.2
PAY025549,INV022906,CUST0220,2025-05-25,47638.6
PAY025355,INV022730,CUST0109,2025-05-25,26338.05
PAY025352,INV022728,CUST0100,2025-05-25,57513.57
PAY025611,INV022964,CUST0388,2025-05-25,48705.88
PAY025562,INV022918,CUST0255,2025-05-25,36775.97
PAY025525,INV022886,CUST0174,2025-05-25,64377.0
PAY025438,INV022811,CUST0354,2025-05-25,24764.99
PAY025590,INV022945,CUST0334,2025-05-25,27891.2
PAY025328,INV022705,CUST0010,2025-05-25,31856.2
PAY025608,INV022961,CUST0383,2025-05-26,61082.93
PAY025561,INV022917,CUST0254,2025-05-26,42476.42
PAY025567,INV022922,CUST0271,2025-05-26,22169.85
PAY025612,INV022965,CUST0389,2025-05-26,55225.5
PAY025486,INV022853,CUST0079,2025-05-26,39076.65
PAY025594,INV022948,CUST0341,2025-05-26,55216.78
PAY025559,INV022916,CUST0253,2025-05-26,27211.81
PAY025624,INV022977,CUST0040,2025-05-26,47762.03
PAY025532,INV022892,CUST0192,2025-05-26,27530.0
PAY025553,INV022910,CUST0234,2025-05-26,40660.2
PAY025578,INV022933,CUST0296,2025-05-26,60739.95
PAY025601,INV022954,CUST0367,2025-05-26,37190.24
PAY025609,INV022962,CUST0385,2025-05-26,34563.24
PAY025548,INV022905,CUST0218,2025-05-26,44263.65
PAY025557,INV022914,CUST0249,2025-05-26,46995.77
PAY025494,INV022860,CUST0094,2025-05-26,49144.37
PAY025231,INV022619,CUST0191,2025-05-26,37439.22
PAY025465,INV022834,CUST0013,2025-05-26,29942.7
PAY025184,INV022574,CUST0072,2025-05-26,21810.02
PAY025419,INV022793,CUST0313,2025-05-26,28133.94
PAY025368,INV022744,CUST0160,2025-05-26,48432.88
PAY025475,INV022842,CUST0040,2025-05-26,44757.26
PAY025413,INV022787,CUST0298,2025-05-26,41842.11
PAY025471,INV022839,CUST0033,2025-05-26,18080.84
PAY025305,INV022684,CUST0356,2025-05-26,10138.42
PAY025478,INV022845,CUST0044,2025-05-27,26358.01
PAY025380,INV022755,CUST0216,2025-05-27,33576.85
PAY025529,INV022890,CUST0186,2025-05-27,39924.46
PAY025451,INV022823,CUST0382,2025-05-27,22858.49
PAY025573,INV022928,CUST0282,2025-05-27,46311.29
PAY025387,INV022761,CUST0229,2025-05-27,31078.77
PAY025327,INV022704,CUST0008,2025-05-27,18775.27
PAY025520,INV022881,CUST0161,2025-05-27,33656.2
PAY025586,INV022941,CUST0319,2025-05-27,63179.88
PAY025572,INV022927,CUST0278,2025-05-27,51289.83
PAY025499,INV022864,CUST0106,2025-05-27,22250.44
PAY025546,INV022904,CUST0214,2025-05-27,39817.7
PAY025162,INV022556,CUST0012,2025-05-27,8409.41
PAY025481,INV022848,CUST0053,2025-05-27,41054.85
PAY025551,INV022908,CUST0224,2025-05-27,30411.74
PAY025554,INV022911,CUST0235,2025-05-27,38959.32
PAY025749,INV023087,CUST0366,2025-05-27,52893.31
PAY025683,INV023028,CUST0224,2025-05-27,25970.59
PAY025534,INV022894,CUST0194,2025-05-27,15669.52
PAY025582,INV022937,CUST0309,2025-05-27,74179.43
PAY025373,INV022748,CUST0191,2025-05-28,37112.19
PAY025555,INV022912,CUST0242,2025-05-28,43835.09
PAY025722,INV023063,CUST0309,2025-05-28,66530.03
PAY025579,INV022934,CUST0300,2025-05-28,60530.93
PAY025725,INV023066,CUST0319,2025-05-28,59060.59
PAY025418,INV022792,CUST0312,2025-05-28,22493.0
PAY025577,INV022932,CUST0294,2025-05-28,81022.35
PAY025366,INV022741,CUST0152,2025-05-28,28488.38
PAY025409,INV022783,CUST0288,2025-05-28,36621.83
PAY025566,INV022921,CUST0268,2025-05-28,49193.88
PAY025512,INV022874,CUST0131,2025-05-28,32008.2
PAY025513,INV022875,CUST0134,2025-05-28,45382.89
PAY025425,INV022799,CUST0333,2025-05-28,25484.74
PAY025482,INV022849,CUST0065,2025-05-28,45309.75
PAY025477,INV022844,CUST0043,2025-05-28,38433.41
PAY025324,INV022702,CUST0393,2025-05-28,21490.22
PAY025363,INV022738,CUST0135,2025-05-28,31985.36
PAY025610,INV022963,CUST0386,2025-05-28,33028.39
PAY025650,INV022999,CUST0125,2025-05-29,73862.47
PAY025649,INV022998,CUST0120,2025-05-29,40102.64
PAY025660,INV023008,CUST0166,2025-05-29,49128.06
PAY025663,INV023010,CUST0173,2025-05-29,47955.98
PAY025667,INV023013,CUST0187,2025-05-29,56916.61
PAY025637,INV022988,CUST0084,2025-05-29,61874.27
PAY025625,INV022978,CUST0043,2025-05-29,42731.01
PAY025690,INV023034,CUST0240,2025-05-29,31715.63
PAY025584,INV022939,CUST0312,2025-05-29,21706.91
PAY025090,INV022488,CUST0247,2025-05-29,9234.32
PAY025604,INV022957,CUST0373,2025-05-29,52417.25
PAY025603,INV022956,CUST0372,2025-05-29,27945.67
PAY025571,INV022926,CUST0277,2025-05-29,40861.13
PAY025602,INV022955,CUST0369,2025-05-29,44675.24
PAY025370,INV022745,CUST0170,2025-05-29,16168.37
PAY025704,INV023046,CUST0270,2025-05-29,49080.39
PAY025593,INV022947,CUST0337,2025-05-29,25263.88
PAY025339,INV022716,CUST0044,2025-05-29,30491.05
PAY025558,INV022915,CUST0252,2025-05-29,55962.4
PAY025295,INV022676,CUST0339,2025-05-29,48890.16
PAY025480,INV022847,CUST0049,2025-05-29,38968.26
PAY025536,INV022895,CUST0195,2025-05-29,49940.58
PAY025526,INV022887,CUST0175,2025-05-29,38118.98
PAY025738,INV023077,CUST0347,2025-05-29,22939.88
PAY025740,INV023078,CUST0348,2025-05-29,49634.92
PAY025522,INV022883,CUST0168,2025-05-29,51115.99
PAY025491,INV022857,CUST0087,2025-05-29,36649.03
PAY025469,INV022837,CUST0023,2025-05-29,50491.21
PAY025528,INV022889,CUST0182,2025-05-29,54784.06
PAY025541,INV022899,CUST0199,2025-05-29,49698.22
PAY025429,INV022803,CUST0338,2025-05-29,36631.55
PAY025543,INV022901,CUST0205,2025-05-29,77770.36
PAY025544,INV022902,CUST0211,2025-05-29,32403.41
PAY025629,INV022981,CUST0061,2025-05-30,40567.65
PAY025687,INV023031,CUST0230,2025-05-30,59443.62
PAY025592,INV022946,CUST0335,2025-05-30,46697.24
PAY025503,INV022866,CUST0117,2025-05-30,51018.31
PAY025467,INV022836,CUST0016,2025-05-30,24660.62
PAY025621,INV022974,CUST0026,2025-05-30,46302.56
PAY025613,INV022966,CUST0390,2025-05-30,25267.82
PAY025703,INV023045,CUST0265,2025-05-30,27485.15
PAY025707,INV023049,CUST0278,2025-05-30,52804.74
PAY025746,INV023084,CUST0361,2025-05-30,51201.36
PAY025530,INV022891,CUST0191,2025-05-30,21782.66
PAY025588,INV022943,CUST0325,2025-05-30,63173.4
PAY025490,INV022856,CUST0084,2025-05-30,57276.94
PAY025496,INV022862,CUST0100,2025-05-30,25467.2
PAY025317,INV022696,CUST0384,2025-05-30,7956.47
PAY025540,INV022898,CUST0198,2025-05-30,47766.74
PAY025721,INV023062,CUST0306,2025-05-30,88070.61
PAY025647,INV022996,CUST0112,2025-05-30,39613.11
PAY025407,INV022781,CUST0286,2025-05-30,36675.5
PAY025537,INV022896,CUST0196,2025-05-30,26249.2
PAY025545,INV022903,CUST0213,2025-05-30,36899.29
PAY025431,INV022805,CUST0345,2025-05-30,26169.55
PAY025483,INV022850,CUST0066,2025-05-30,32154.17
PAY025620,INV022973,CUST0015,2025-05-31,38490.24
PAY025615,INV022968,CUST0394,2025-05-31,46461.83
PAY025504,INV022867,CUST0120,2025-05-31,35214.3
PAY025747,INV023085,CUST0362,2025-05-31,43728.01
PAY025734,INV023074,CUST0341,2025-05-31,54418.29
PAY025685,INV023030,CUST0229,2025-05-31,22468.32
PAY025616,INV022969,CUST0003,2025-05-31,55148.16
PAY025698,INV023041,CUST0257,2025-05-31,82266.18
PAY025630,INV022982,CUST0066,2025-05-31,36252.48
PAY025421,INV022795,CUST0318,2025-05-31,65137.62
PAY025661,INV023009,CUST0170,2025-05-31,16234.15
PAY025564,INV022919,CUST0257,2025-05-31,45905.2
PAY025643,INV022992,CUST0103,2025-05-31,63893.9
PAY025343,INV022719,CUST0055,2025-05-31,28648.63
PAY025759,INV023097,CUST0385,2025-05-31,39670.5
PAY025436,INV022810,CUST0353,2025-05-31,21367.78
PAY025470,INV022838,CUST0032,2025-05-31,31942.17
PAY025672,INV023018,CUST0199,2025-05-31,39375.26
PAY025518,INV022879,CUST0153,2025-05-31,27130.52
PAY025581,INV022936,CUST0304,2025-05-31,40390.55
PAY025638,INV022989,CUST0085,2025-05-31,14900.81
PAY025668,INV023014,CUST0192,2025-05-31,27976.1
PAY025640,INV022990,CUST0087,2025-06-01,46281.33
PAY025644,INV022993,CUST0106,2025-06-01,41581.26
PAY025632,INV022984,CUST0071,2025-06-01,29240.73
PAY025488,INV022854,CUST0080,2025-06-01,32596.7
PAY025719,INV023060,CUST0301,2025-06-01,34639.53
PAY025374,INV022749,CUST0194,2025-06-01,29184.38
PAY025514,INV022876,CUST0141,2025-06-01,13120.54
PAY025591,INV022945,CUST0334,2025-06-01,18501.28
PAY025754,INV023092,CUST0377,2025-06-01,73399.72
PAY025706,INV023048,CUST0276,2025-06-01,25865.53
PAY025462,INV022832,CUST0009,2025-06-01,15439.29
PAY025691,INV023035,CUST0244,2025-06-01,50565.36
PAY025735,INV023075,CUST0342,2025-06-01,59746.66
PAY025607,INV022960,CUST0382,2025-06-01,37644.99
PAY025764,INV023102,CUST0394,2025-06-01,46768.99
PAY025713,INV023054,CUST0286,2025-06-02,30959.84
PAY025709,INV023051,CUST0283,2025-06-02,47437.4
PAY025730,INV023071,CUST0333,2025-06-02,24095.43
PAY025728,INV023069,CUST0327,2025-06-02,33921.96
PAY025758,INV023096,CUST0383,2025-06-02,60283.26
PAY025457,INV022828,CUST0392,2025-06-02,41928.38
PAY025391,INV022765,CUST0242,2025-06-02,41544.93
PAY025883,INV023207,CUST0293,2025-06-02,41792.33
PAY025655,INV023003,CUST0149,2025-06-02,45955.01
PAY025745,INV023083,CUST0360,2025-06-02,61071.48
PAY025679,INV023024,CUST0213,2025-06-02,35810.43
PAY025731,INV023072,CUST0337,2025-06-02,29950.31
PAY025681,INV023026,CUST0218,2025-06-02,43299.28
PAY025589,INV022944,CUST0329,2025-06-02,27737.86
PAY025750,INV023088,CUST0369,2025-06-02,44752.92
PAY025472,INV022839,CUST0033,2025-06-02,30321.75
PAY025678,INV023023,CUST0211,2025-06-02,37386.81
PAY025560,INV022916,CUST0253,2025-06-02,20588.08
PAY025664,INV023011,CUST0181,2025-06-03,58107.25
PAY025761,INV023099,CUST0388,2025-06-03,51281.85
PAY025658,INV023006,CUST0154,2025-06-03,40712.3
PAY025762,INV023100,CUST0389,2025-06-03,54864.5
PAY025756,INV023094,CUST0381,2025-06-03,42109.06
PAY025669,INV023015,CUST0193,2025-06-03,36340.73
PAY025673,INV023019,CUST0201,2025-06-03,59370.39
PAY025676,INV023021,CUST0205,2025-06-03,75718.86
PAY025742,INV023080,CUST0350,2025-06-03,40866.84
PAY025677,INV023022,CUST0209,2025-06-03,32591.43
PAY025836,INV023166,CUST0198,2025-06-03,44778.09
PAY025682,INV023027,CUST0220,2025-06-03,48649.24
PAY025753,INV023091,CUST0372,2025-06-03,32043.8
PAY025855,INV023183,CUST0252,2025-06-03,49813.89
PAY025717,INV023058,CUST0296,2025-06-03,63049.17
PAY025654,INV023002,CUST0142,2025-06-03,69173.21
PAY025535,INV022894,CUST0194,2025-06-03,18469.96
PAY025500,INV022864,CUST0106,2025-06-03,24638.59
PAY025598,INV022952,CUST0353,2025-06-03,38709.88
PAY025626,INV022979,CUST0048,2025-06-03,36901.94
PAY025547,INV022904,CUST0214,2025-06-03,22306.62
PAY025521,INV022882,CUST0167,2025-06-03,35000.24
PAY025635,INV022986,CUST0080,2025-06-03,54805.72
PAY025926,INV023246,CUST0396,2025-06-03,56607.83
PAY025641,INV022991,CUST0098,2025-06-03,33874.86
PAY025614,INV022967,CUST0393,2025-06-03,34397.67
PAY025646,INV022995,CUST0109,2025-06-03,48549.9
PAY025651,INV023000,CUST0129,2025-06-03,15789.22
PAY025411,INV022785,CUST0293,2025-06-03,57133.19
PAY025751,INV023089,CUST0370,2025-06-04,44010.56
PAY025622,INV022975,CUST0034,2025-06-04,41230.66
PAY025595,INV022949,CUST0345,2025-06-04,30994.97
PAY025794,INV023129,CUST0085,2025-06-04,33315.84
PAY025585,INV022940,CUST0314,2025-06-04,27196.14
PAY025711,INV023052,CUST0284,2025-06-04,55085.78
PAY025752,INV023090,CUST0371,2025-06-04,28857.35
PAY025570,INV022925,CUST0276,2025-06-04,24992.46
PAY025723,INV023064,CUST0311,2025-06-04,27019.23
PAY025617,INV022970,CUST0006,2025-06-04,47767.46
PAY025729,INV023070,CUST0329,2025-06-04,24892.95
PAY025648,INV022997,CUST0117,2025-06-04,46596.59
PAY025433,INV022807,CUST0349,2025-06-04,14054.29
PAY025325,INV022702,CUST0393,2025-06-04,14604.38
PAY025692,INV023036,CUST0249,2025-06-04,16079.68
PAY025859,INV023186,CUST0255,2025-06-04,38870.08
PAY025755,INV023093,CUST0380,2025-06-04,42051.34
PAY025619,INV022972,CUST0010,2025-06-04,30545.26
PAY025695,INV023038,CUST0253,2025-06-04,47634.31
PAY025575,INV022930,CUST0289,2025-06-05,29159.23
PAY025702,INV023044,CUST0264,2025-06-05,24638.11
PAY025830,INV023162,CUST0182,2025-06-05,28684.81
PAY025739,INV023077,CUST0347,2025-06-05,16527.51
PAY025697,INV023040,CUST0255,2025-06-05,38399.71
PAY025727,INV023068,CUST0325,2025-06-05,59431.67
PAY025788,INV023123,CUST0067,2025-06-05,48908.72
PAY025631,INV022983,CUST0069,2025-06-05,47187.65
PAY025219,INV022608,CUST0159,2025-06-05,29843.28
PAY025645,INV022994,CUST0108,2025-06-05,68262.03
PAY025627,INV022980,CUST0057,2025-06-05,26184.7
PAY025680,INV023025,CUST0214,2025-06-05,50411.64
PAY025684,INV023029,CUST0225,2025-06-05,48566.61
PAY025718,INV023059,CUST0300,2025-06-06,61462.51
PAY025768,INV023106,CUST0007,2025-06-06,57301.34
PAY025854,INV023182,CUST0249,2025-06-06,49948.36
PAY025726,INV023067,CUST0322,2025-06-06,45707.26
PAY025720,INV023061,CUST0303,2025-06-06,34377.83
PAY025659,INV023007,CUST0160,2025-06-06,51065.99
PAY025670,INV023016,CUST0195,2025-06-06,45697.35
PAY025732,INV023073,CUST0339,2025-06-06,20073.74
PAY025507,INV022869,CUST0123,2025-06-06,27216.19
PAY025845,INV023173,CUST0223,2025-06-06,40841.99
PAY025497,INV022862,CUST0100,2025-06-06,28565.57
PAY025716,INV023057,CUST0294,2025-06-06,78644.22
PAY025531,INV022891,CUST0191,2025-06-06,11421.27
PAY025468,INV022836,CUST0016,2025-06-06,24731.86
PAY025876,INV023201,CUST0282,2025-06-06,42703.41
PAY025912,INV023234,CUST0370,2025-06-06,43670.15
PAY025618,INV022971,CUST0009,2025-06-06,33587.12
PAY025623,INV022976,CUST0036,2025-06-06,54723.31
PAY025696,INV023039,CUST0254,2025-06-06,42835.79
PAY025846,INV023174,CUST0224,2025-06-06,29578.01
PAY025826,INV023158,CUST0169,2025-06-06,39653.25
PAY025392,INV022766,CUST0247,2025-06-06,13941.67
PAY025694,INV023037,CUST0252,2025-06-06,43064.7
PAY025795,INV023130,CUST0089,2025-06-06,64407.08
PAY025817,INV023149,CUST0142,2025-06-07,70109.43
PAY025662,INV023009,CUST0170,2025-06-07,19127.34
PAY025085,INV022484,CUST0237,2025-06-07,33585.1
PAY025639,INV022989,CUST0085,2025-06-07,29497.64
PAY025811,INV023144,CUST0126,2025-06-07,14535.21
PAY025736,INV023076,CUST0345,2025-06-07,14667.08
PAY025784,INV023119,CUST0049,2025-06-07,34991.56
PAY025508,INV022870,CUST0125,2025-06-07,69311.79
PAY025463,INV022833,CUST0010,2025-06-07,10355.85
PAY025686,INV023030,CUST0229,2025-06-07,12159.41
PAY025688,INV023032,CUST0235,2025-06-07,44815.52
PAY025877,INV023202,CUST0284,2025-06-07,54517.85
PAY025885,INV023209,CUST0296,2025-06-07,64851.86
PAY025763,INV023101,CUST0391,2025-06-07,34933.94
PAY025715,INV023056,CUST0290,2025-06-07,44514.77
PAY025850,INV023178,CUST0235,2025-06-07,43421.49
PAY025767,INV023105,CUST0006,2025-06-07,39475.11
PAY025538,INV022897,CUST0197,2025-06-07,21356.57
PAY025437,INV022810,CUST0353,2025-06-07,23182.94
PAY025748,INV023086,CUST0364,2025-06-07,23593.88
PAY025708,INV023050,CUST0282,2025-06-07,45436.94
PAY025894,INV023216,CUST0320,2025-06-08,30688.38
PAY025656,INV023004,CUST0152,2025-06-08,26759.55
PAY025757,INV023095,CUST0382,2025-06-08,38875.0
PAY025867,INV023193,CUST0270,2025-06-08,44157.98
PAY025803,INV023137,CUST0101,2025-06-08,50793.58
PAY025896,INV023218,CUST0325,2025-06-08,60800.27
PAY025871,INV023197,CUST0274,2025-06-08,40050.03
PAY025852,INV023180,CUST0244,2025-06-08,42296.99
PAY025674,INV023020,CUST0203,2025-06-08,6977.4
PAY025633,INV022984,CUST0071,2025-06-08,20432.88
PAY025840,INV023169,CUST0214,2025-06-08,35936.56
PAY025712,INV023053,CUST0285,2025-06-08,26872.84
PAY025700,INV023043,CUST0261,2025-06-08,25605.74
PAY025833,INV023164,CUST0193,2025-06-08,34786.16
PAY025515,INV022876,CUST0141,2025-06-08,30554.74
PAY025834,INV023165,CUST0195,2025-06-08,34787.38
PAY025665,INV023012,CUST0182,2025-06-09,35641.42
PAY025870,INV023196,CUST0273,2025-06-09,25127.2
PAY025797,INV023132,CUST0092,2025-06-09,50905.21
PAY025710,INV023051,CUST0283,2025-06-09,25029.42
PAY025824,INV023156,CUST0161,2025-06-09,37910.52
PAY025792,INV023127,CUST0079,2025-06-09,36820.43
PAY025828,INV023160,CUST0175,2025-06-09,35745.42
PAY025599,INV022953,CUST0355,2025-06-09,12854.57
PAY025848,INV023176,CUST0228,2025-06-09,77696.89
PAY025790,INV023125,CUST0071,2025-06-09,62183.42
PAY025774,INV023111,CUST0029,2025-06-09,29458.85
PAY025907,INV023230,CUST0361,2025-06-09,27882.84
PAY025505,INV022868,CUST0121,2025-06-09,9537.02
PAY025917,INV023239,CUST0381,2025-06-09,44611.05
PAY025809,INV023142,CUST0109,2025-06-09,48142.86
PAY025766,INV023104,CUST0003,2025-06-09,47659.32
PAY025744,INV023082,CUST0353,2025-06-09,43161.46
PAY025805,INV023139,CUST0103,2025-06-09,56038.42
PAY025454,INV022825,CUST0384,2025-06-09,16202.72
PAY025771,INV023109,CUST0015,2025-06-09,34253.95
PAY025820,INV023152,CUST0153,2025-06-09,26200.99
PAY025808,INV023141,CUST0108,2025-06-09,75394.97
PAY025919,INV023241,CUST0383,2025-06-09,51591.2
PAY025869,INV023195,CUST0272,2025-06-10,39386.55
PAY025789,INV023124,CUST0069,2025-06-10,40400.66
PAY025821,INV023153,CUST0154,2025-06-10,21076.61
PAY025837,INV023167,CUST0200,2025-06-10,25923.92
PAY025804,INV023138,CUST0102,2025-06-10,51097.84
PAY025856,INV023184,CUST0253,2025-06-10,51762.3
PAY025802,INV023136,CUST0100,2025-06-10,54097.22
PAY025652,INV023000,CUST0129,2025-06-10,29223.63
PAY025839,INV023168,CUST0211,2025-06-10,41347.9
PAY025489,INV022855,CUST0082,2025-06-10,28284.94
PAY025902,INV023224,CUST0341,2025-06-10,53059.16
PAY025903,INV023225,CUST0348,2025-06-10,46397.64
PAY026065,INV023371,CUST0379,2025-06-10,28264.82
PAY025724,INV023065,CUST0313,2025-06-10,33994.33
PAY025769,INV023107,CUST0009,2025-06-10,35890.99
PAY025583,INV022938,CUST0311,2025-06-10,28056.55
PAY025915,INV023237,CUST0373,2025-06-10,48478.66
PAY025938,INV023258,CUST0040,2025-06-10,50774.27
PAY025671,INV023017,CUST0197,2025-06-10,38081.98
PAY025642,INV022991,CUST0098,2025-06-10,18389.85
PAY025884,INV023208,CUST0294,2025-06-10,70162.04
PAY025782,INV023117,CUST0038,2025-06-10,66695.48
PAY025941,INV023261,CUST0055,2025-06-10,44441.76
PAY025693,INV023036,CUST0249,2025-06-11,33998.07
PAY025815,INV023147,CUST0131,2025-06-11,28087.33
PAY025916,INV023238,CUST0380,2025-06-11,34296.42
PAY025935,INV023255,CUST0032,2025-06-11,31838.49
PAY026029,INV023340,CUST0302,2025-06-11,46043.02
PAY025857,INV023185,CUST0254,2025-06-11,29285.92
PAY025860,INV023187,CUST0258,2025-06-11,40091.43
PAY025882,INV023206,CUST0290,2025-06-11,39795.58
PAY025898,INV023220,CUST0334,2025-06-11,47676.01
PAY025864,INV023190,CUST0266,2025-06-11,38828.88
PAY026060,INV023367,CUST0370,2025-06-11,39823.2
PAY025793,INV023128,CUST0080,2025-06-11,51511.21
PAY026061,INV023368,CUST0371,2025-06-11,31735.13
PAY025760,INV023098,CUST0386,2025-06-11,40337.68
PAY025779,INV023115,CUST0033,2025-06-11,44757.49
PAY025886,INV023210,CUST0302,2025-06-11,44257.1
PAY025887,INV023211,CUST0304,2025-06-11,18467.02
PAY025889,INV023212,CUST0306,2025-06-11,88739.83
PAY025890,INV023213,CUST0309,2025-06-11,58763.31
PAY025800,INV023135,CUST0098,2025-06-11,26498.68
PAY025925,INV023245,CUST0394,2025-06-12,44406.3
PAY025931,INV023251,CUST0010,2025-06-12,32691.39
PAY025873,INV023199,CUST0280,2025-06-12,49913.21
PAY026059,INV023366,CUST0369,2025-06-12,44689.48
PAY025861,INV023188,CUST0263,2025-06-12,45030.64
PAY025851,INV023179,CUST0242,2025-06-12,41018.27
PAY025895,INV023217,CUST0324,2025-06-12,55690.42
PAY025991,INV023307,CUST0192,2025-06-12,29742.93
PAY025897,INV023219,CUST0327,2025-06-12,32772.12
PAY025906,INV023229,CUST0357,2025-06-12,44375.36
PAY026020,INV023333,CUST0283,2025-06-12,57907.4
PAY025866,INV023192,CUST0268,2025-06-12,58342.26
PAY025881,INV023205,CUST0289,2025-06-12,28470.32
PAY025985,INV023301,CUST0170,2025-06-12,32752.55
PAY025911,INV023233,CUST0367,2025-06-12,45906.34
PAY025847,INV023175,CUST0225,2025-06-12,53086.81
PAY025819,INV023151,CUST0152,2025-06-12,24650.39
